movie_id,movie_title_year,year
465704,Carnival Queen (1981),1981
466342,Date Movie (2006),2006
466794,Flip the Script (2005),2005
466816,Hallam Foe (2007),2007
466856,ATL (2006),2006
466893,Margaret (2011),2011
466909,The Omen (2006),2006
467110,Underdog (2007),2007
467197,Max Payne (2008),2008
467200,The Other Boleyn Girl (2008),2008
467406,Juno (2007),2007
467596,Kasal? (1980),1980
467598,Khoht phetchakhaat (2005),2005
468489,Half Nelson (2006),2006
468492,Gwoemul (2006),2006
468536,Prey (2007),2007
468565,Tsotsi (2005),2005
468569,The Dark Knight (2008),2008
469021,Alan Partridge: Alpha Papa (2013),2013
469045,Broken (2006),2006
469099,Hey Hey It's Esther Blueburger (2008),2008
469263,The Astronaut Farmer (2006),2006
469318,Dark Country (2009),2009
469494,There Will Be Blood (2007),2007
469623,Things We Lost in the Fire (2007),2007
469641,World Trade Center (2006),2006
469754,Direktøren for det hele (2006),2006
469903,The Express (2008),2008
470419,Saigo no bansan (2005),2005
470705,Bug (2006),2006
470732,Bernard and Doris (2006),2006
470765,For Your Consideration (2006),2006
470883,Organize isler (2005),2005
471030,Red Road (2006),2006
471041,The Tournament (2009),2009
471042,Tower Heist (2011),2011
471260,Marie Uguay (1982),1982
472033,9 (2009),2009
472043,Apocalypto (2006),2006
472062,Charlie Wilson's War (2007),2007
472160,Penelope (2006),2006
472181,The Smurfs (2011),2011
472198,Notorious (2009),2009
472399,The Mechanic (2011),2011
472458,Jiao zi (2004),2004
473064,Nihon chinbotsu (2006),2006
473075,Prince of Persia: The Sands of Time (2010),2010
473102,The Perfect Game (2009),2009
473174,Coffee Date (2006),2006
473188,The Death and Life of Bobby Z (2007),2007
473267,Solstice (2008),2008
473333,Bosque de sombras (2006),2006
473356,The Flock (2007),2007
473360,Goal II: Living the Dream (2007),2007
473444,Man cheng jin dai huang jin jia (2006),2006
473488,A Guide to Recognizing Your Saints (2006),2006
473705,State of Play (2009),2009
473709,The TV Set (2006),2006
473753,Angel-A (2005),2005
475276,United 93 (2006),2006
475289,Hack! (2007),2007
475355,Pride (2007),2007
475380,Scenes of a Sexual Nature (2006),2006
475394,Smokin' Aces (2006),2006
475557,Yu-wol-ui il-gi (2005),2005
475750,Tae-poong (2005),2005
475937,The Abandoned (2006),2006
475944,The Covenant (2006),2006
475984,Mister Lonely (2007),2007
476735,Babam ve oglum (2005),2005
476964,The Brave One (2007),2007
477051,Norbit (2007),2007
477071,Premonition (2007),2007
477078,Rocket Science (2007),2007
477080,Unstoppable (2010),2010
477095,Starter for 10 (2006),2006
477139,Wristcutters: A Love Story (2006),2006
477252,36 China Town (2006),2006
477302,Extremely Loud & Incredibly Close (2011),2011
477347,Night at the Museum (2006),2006
477348,No Country for Old Men (2007),2007
477585,Café Transit (2005),2005
477877,Sommer vorm Balkon (2005),2005
478049,The U.S. vs. John Lennon (2006),2006
478087,21 (2008),2008
478126,Cthulhu (2007),2007
478134,In the Valley of Elah (2007),2007
478197,Leonard Cohen: I'm Your Man (2005),2005
478209,Metal: A Headbanger's Journey (2005),2005
478210,Mr. Gibb (2006),2006
478303,Trapped Ashes (2006),2006
478304,The Tree of Life (2011),2011
478311,Knocked Up (2007),2007
478338,Zizek! (2005),2005
478724,Prête-moi ta main (2006),2006
478829,Vitus (2006),2006
478978,Batismo de Sangue (2006),2006
479143,Rocky Balboa (2006),2006
479162,Special (2006),2006
479289,The Go-Getter (2007),2007
479468,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),2008
479519,Zavet (2007),2007
479528,Rogue (2007),2007
479537,Seraphim Falls (2006),2006
479773,Neoneun nae unmyeong (2005),2005
479884,Crank (2006),2006
479952,Madagascar: Escape 2 Africa (2008),2008
479968,One Missed Call (2008),2008
479997,Season of the Witch (2011),2011
480025,This Is England (2006),2006
480239,Atlas Shrugged: Part I (2011),2011
480242,Dan in Real Life (2007),2007
480249,I Am Legend (2007),2007
480255,The Losers (2010),2010
480271,Van Wilder 2: The Rise of Taj (2006),2006
480669,Los cronocrímenes (2007),2007
480687,Hall Pass (2011),2011
481369,The Number 23 (2007),2007
481499,The Croods (2013),2013
481536,Harold & Kumar Escape from Guantanamo Bay (2008),2008
482088,Hors de prix (2006),2006
482374,Gone (2007),2007
482527,It's a Boy Girl Thing (2006),2006
482546,Miss Potter (2006),2006
482571,The Prestige (2006),2006
482572,Pride and Glory (2008),2008
482599,Shutter (2008),2008
482606,The Strangers (2008),2008
482629,The Ultimate Gift (2006),2006
483578,Bushi no ichibun (2006),2006
483607,Doomsday (2008),2008
483719,The Living and the Dead (2006),2006
483726,Man of the Year (2006),2006
483817,Sultanes del Sur (2007),2007
484111,The Good Night (2007),2007
484439,The Madagascar Penguins in a Christmas Caper (2005),2005
484562,The Seeker: The Dark Is Rising (2007),2007
484740,Love in the Time of Cholera (2007),2007
484877,The Pleasure of Your Company (2006),2006
485241,"Je vais bien, ne t'en fais pas (2006)",2006
485323,Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono (2005),2005
485510,Hacivat Karagöz neden öldürüldü? (2006),2006
485553,Yasuwa minyeo (2005),2005
485601,The Secret of Kells (2009),2009
485851,The Air I Breathe (2007),2007
485927,The Lather Effect (2006),2006
485947,Mr. Nobody (2009),2009
485976,Bo bui gai wak (2006),2006
485985,Red Tails (2012),2012
486051,Wind Chill (2007),2007
486474,Le serpent (2006),2006
486544,Albert Fish: In Sin He Found Salvation (2007),2007
486551,Beerfest (2006),2006
486576,4: Rise of the Silver Surfer (2007),2007
486583,Fred Claus (2007),2007
486640,Postal (2007),2007
486655,Stardust (2007),2007
486674,What Just Happened (2008),2008
486751,Chacun sa nuit (2006),2006
486822,Disturbia (2007),2007
486946,Wild Hogs (2007),2007
487195,Bonneville (2006),2006
488085,Big Nothing (2006),2006
488120,Fracture (2007),2007
488380,Closing the Ring (2007),2007
488414,Omkara (2006),2006
488604,The Oxford Murders (2008),2008
488612,The Poker Club (2008),2008
488658,Unaccompanied Minors (2006),2006
488736,Gwangshiki dongsaeng gwangtae (2005),2005
488870,Always san-chôme no yûhi (2005),2005
488988,Chapter 27 (2007),2007
489018,Day of the Dead (2008),2008
489037,Who Killed the Electric Car? (2006),2006
489049,Fanboys (2009),2009
489099,Jumper (2008),2008
489235,My Name Is Bruce (2007),2007
489237,The Nanny Diaries (2007),2007
489244,Night of the Living Dead 3D (2006),2006
489270,Saw III (2006),2006
489281,Stop-Loss (2008),2008
489664,Butterfly on a Wheel (2007),2007
490076,All the Boys Love Mandy Lane (2006),2006
490084,Because I Said So (2007),2007
490086,Big Stan (2007),2007
490204,Reign Over Me (2007),2007
490210,Sarkar Raj (2008),2008
490234,Un secret (2007),2007
490236,The Invited (2010),2010
491046,Manolete (2008),2008
491152,Something Borrowed (2011),2011
491747,Away from Her (2006),2006
492044,The Haunting in Connecticut (2009),2009
492389,Furry Vengeance (2010),2010
492466,Iraq in Fragments (2006),2006
492506,Wordplay (2006),2006
492533,Aein (2005),2005
492650,Jakeob-ui jeongseok (2005),2005
492890,The Wild Stallion (2009),2009
492931,The 11th Hour (2007),2007
492956,The Game Plan (2007),2007
492962,Destricted (2006),2006
493247,Gin-iro no kami no Agito (2006),2006
493409,Devil's Den (2006),2006
493430,Jackass Number Two (2006),2006
493439,On the Doll (2007),2007
493459,This Film Is Not Yet Rated (2006),2006
493464,Wanted (2008),2008
493949,Ramona and Beezus (2010),2010
494222,Eagle vs Shark (2007),2007
494238,Inkheart (2008),2008
494271,La sconosciuta (2006),2006
494823,Sekerpare kiz (1983),1983
494864,Tenderness (2009),2009
495596,Gedo senki (2006),2006
496350,The Marsh (2006),2006
496806,Ocean's Thirteen (2007),2007
497116,An Inconvenient Truth (2006),2006
497373,Furnace (2007),2007
497378,Guerilla Marketing (2005),2005
497465,Vicky Cristina Barcelona (2008),2008
497876,46-okunen no koi (2006),2006
497950,Nonfilm (2002),2002
497972,Sex and Death 101 (2007),2007
497986,Shi gan (2006),2006
498097,Iklimler (2006),2006
498300,Ido (2005),2005
498329,We Live in Public (2009),2009
498353,Hostel: Part II (2007),2007
498380,Letters from Iwo Jima (2006),2006
498399,We Own the Night (2007),2007
499291,Ah nerede (1975),1975
499448,The Chronicles of Narnia: Prince Caspian (2008),2008
499549,Avatar (2009),2009
499554,Reno 911!: Miami (2007),2007
499556,War (2007),2007
499570,Slipstream (2007),2007
499603,10 Items or Less (2006),2006
756683,The Man from Earth (2007),2007
756729,Year of the Dog (2007),2007
757361,Margot at the Wedding (2007),2007
758053,Saawariya (2007),2007
758730,AVPR: Aliens vs Predator - Requiem (2007),2007
758732,Beaufort (2007),2007
758742,Desu nôto (2006),2006
758743,Dirty Sanchez: The Movie (2006),2006
758746,Friday the 13th (2009),2009
758752,Love and Other Drugs (2010),2010
758758,Into the Wild (2007),2007
758766,Music and Lyrics (2007),2007
758771,Outlaw (2007),2007
758774,Body of Lies (2008),2008
758786,Stuck (2007),2007
758794,We Are Marshall (2006),2006
760310,Don't Trip... He Ain't Through with Me Yet (2006),2006
760311,He Was a Quiet Man (2007),2007
760329,The Water Horse (2007),2007
762073,Bakjwi (2009),2009
762104,How to Rob a Bank (2007),2007
762107,I Now Pronounce You Chuck & Larry (2007),2007
762114,License to Wed (2007),2007
762125,Planet 51 (2009),2009
762133,Shadow Company (2006),2006
762138,Syrup (2013),2013
763831,A Thousand Words (2012),2012
763852,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal (2007),2007
764648,Indiana Jones and the Temple of the Forbidden Eye (1995),1995
765010,Brothers (2009),2009
765120,My Blueberry Nights (2007),2007
765429,American Gangster (2007),2007
765432,Der Baader Meinhof Komplex (2008),2008
765443,Eastern Promises (2007),2007
765446,Escape from Planet Earth (2013),2013
765447,Evening (2007),2007
765469,El pasado (2007),2007
765476,Meet Dave (2008),2008
768212,The Last Mimzy (2007),2007
768222,Night of the Templar (2012),2012
768830,Escort (2006),2006
770703,What's Your Number? (2011),2011
770752,Fool's Gold (2008),2008
770772,I Think I Love My Wife (2007),2007
770802,Samsara (2011),2011
770828,Man of Steel (2013),2013
770829,La ragazza del lago (2007),2007
772105,L'amico di famiglia (2006),2006
772168,Grace Is Gone (2007),2007
772181,Krabat (2008),2008
772193,Primeval (2007),2007
775489,L'illusionniste (2010),2010
775529,The Savages (2007),2007
775539,Stomp the Yard (2007),2007
777837,Domabaem (2006),2006
778661,Daddy's Little Girls (2007),2007
778917,Non métrage Libanais (2003),2003
780180,"Wer früher stirbt, ist länger tot (2006)",2006
780504,Drive (2011),2011
780506,"Easter Bunny, Kill! Kill! (2006)",2006
780511,Everybody's Fine (2009),2009
780516,Flawless (2007),2007
780521,The Princess and the Frog (2009),2009
780524,Get Thrashed (2006),2006
780534,My Mom's New Boyfriend (2008),2008
780536,In Bruges (2008),2008
780567,Imagine That (2009),2009
780571,Mr. Brooks (2007),2007
780583,Flight of the Living Dead: Outbreak on a Plane (2007),2007
780607,The Signal (2007),2007
780608,Smiley Face (2007),2007
780622,Teeth (2007),2007
780653,The Wolfman (2010),2010
782042,Gen (2006),2006
782700,När mörkret faller (2006),2006
782839,Al final del espectro (2006),2006
783233,Atonement (2007),2007
783515,The Education of Charlie Banks (2007),2007
783521,First Flight (2006),2006
783532,Jerusalema (2008),2008
783581,Shadow People (2007),2007
783598,Until Death (2007),2007
783767,Angel (2007),2007
783849,Un lever de rideau (2006),2006
785007,Over Her Dead Body (2008),2008
785035,Ong bak 2 (2008),2008
787442,L'attentat (2012),2012
787470,Balls Out: Gary the Tennis Coach (2009),2009
787475,Hot Rod (2007),2007
787515,Strength and Honour (2007),2007
787523,Nothing Is Private (2007),2007
788252,Yeolliji (2006),2006
790623,Bill (2007),2007
790628,The Incredible Burt Wonderstone (2013),2013
790662,Fingerprints (2006),2006
790663,The First Grader (2010),2010
790686,Mirrors (2008),2008
790712,The Messenger (2009),2009
790724,Jack Reacher (2012),2012
790736,R.I.P.D. (2013),2013
790804,The Comebacks (2007),2007
792965,"Ensemble, c'est tout (2007)",2007
795351,Case 39 (2009),2009
795368,Death at a Funeral (2007),2007
795370,Le deuxième souffle (2007),2007
795421,Mamma Mia! (2008),2008
795441,Oorlogswinter (2008),2008
795461,Scary Movie 5 (2013),2013
795493,Cassandra's Dream (2007),2007
796302,The Babysitters (2007),2007
796307,La misma luna (2007),2007
796335,Molière (2007),2007
796339,On Broadway (2007),2007
796366,Star Trek (2009),2009
796368,Talk to Me (2007),2007
796375,You Kill Me (2007),2007
798421,Gwai aan ying ging (2006),2006
798817,13 (2010),2010
799934,Be Kind Rewind (2008),2008
799949,Epic Movie (2007),2007
799954,The Bridge (2006),2006
800022,Electroma (2006),2006
800027,Feast of Love (2007),2007
800039,Forgetting Sarah Marshall (2008),2008
800069,The Hills Have Eyes II (2007),2007
800080,The Incredible Hulk (2008),2008
800228,Swedish Auto (2006),2006
800240,Deception (2008),2008
800241,Transsiberian (2008),2008
800308,Appaloosa (2008),2008
800320,Clash of the Titans (2010),2010
800367,Storm Warning (2007),2007
800369,Thor (2011),2011
802948,An American Crime (2007),2007
803005,Hoop Realities (2007),2007
803057,The Promotion (2008),2008
803061,Red Dog (2011),2011
804443,Asylum (2008),2008
804461,Death Sentence (2007),2007
804492,The Hottie & the Nottie (2008),2008
804497,It's Kind of a Funny Story (2010),2010
804507,La terza madre (2007),2007
804516,P2 (2007),2007
804522,Rendition (2007),2007
804540,Taxi 4 (2007),2007
804552,w Delta z (2007),2007
805526,Facing the Giants (2006),2006
805532,Fragile (2006),2006
805564,Lars and the Real Girl (2007),2007
805570,The Midnight Meat Train (2008),2008
805576,Mýrin (2006),2006
806027,Blood: The Last Vampire (2009),2009
806203,Carriers (2009),2009
806686,Yella (2007),2007
806938,Cansada de besar sapos (2006),2006
806940,Niñas Mal (2007),2007
808151,Angels & Demons (2009),2009
808185,Den brysomme mannen (2006),2006
808190,The Camden 28 (2007),2007
808232,A Dog Year (2009),2009
808244,Easy Virtue (2008),2008
808276,Fritt vilt (2006),2006
808279,Funny Games U.S. (2007),2007
808285,The Good Heart (2009),2009
808331,Joshua (2007),2007
808339,Largo Winch (2008),2008
808357,"Se, jie (2007)",2007
808399,"New York, I Love You (2009)",2009
808417,Persepolis (2007),2007
808447,The Last Pogo Jumps Again (2013),2013
808506,Toki o kakeru shôjo (2006),2006
808510,Tooth Fairy (2010),2010
808532,Hacking Democracy (2006),2006
809425,En la ciudad de Sylvia (2007),2007
809504,The Accidental Husband (2008),2008
809533,Las 13 rosas (2007),2007
810784,Bright Star (2009),2009
810821,A Day in the Life (2009),2009
810823,The Deaths of Ian Stone (2007),2007
810827,Desu nôto: The last name (2006),2006
810913,Jack and Jill (2011),2011
810922,Take Me Home Tonight (2011),2011
810951,Look (2007),2007
811066,Shootout at Lokhandwala (2007),2007
811080,Speed Racer (2008),2008
811137,The Do-Deca-Pentathlon (2012),2012
813547,Die Fälscher (2007),2007
814022,Bangkok Dangerous (2008),2008
814075,Deliver Us from Evil (2006),2006
814130,The Hammer (2007),2007
814255,Percy Jackson & the Olympians: The Lightning Thief (2010),2010
814314,Seven Pounds (2008),2008
814331,Spring Breakdown (2009),2009
814335,The Stepfather (2009),2009
815092,Actrices (2007),2007
815178,The Life Before Her Eyes (2007),2007
815236,She's Out of My League (2010),2010
815241,Religulous (2008),2008
815245,The Uninvited (2009),2009
815447,Clandestinos (2007),2007
816436,Black Water (2007),2007
816437,Sasaeng gyeoldan (2006),2006
816462,Conan the Barbarian (2011),2011
816539,Jack Brooks: Monster Slayer (2007),2007
816545,Kabluey (2007),2007
816556,Lake Mungo (2008),2008
816711,World War Z (2013),2013
817177,Flipped (2010),2010
817225,Milyang (2007),2007
817228,The Tattooist (2007),2007
817230,Valentine's Day (2010),2010
817538,Drillbit Taylor (2008),2008
817545,The Power of Few (2013),2013
819714,The Edge of Love (2008),2008
819791,The One Percent (2006),2006
819953,L'âge des ténèbres (2007),2007
820013,100 Films and a Funeral (2007),2007
821442,Biyeolhan geori (2006),2006
821470,Jjakpae (2006),2006
821640,Ghosts of Girlfriends Past (2009),2009
821642,The Soloist (2009),2009
822389,Kenny (2006),2006
822832,Marley & Me (2008),2008
822847,Priest (2011),2011
822849,Rails & Ties (2007),2007
822854,Shooter (2007),2007
824316,Dor (2006),2006
824330,Les femmes de l'ombre (2008),2008
824747,Changeling (2008),2008
824758,The Last Station (2009),2009
825232,The Bucket List (2007),2007
825236,Sukkar banat (2007),2007
825342,Wages of Sin (2006),2006
826631,Sinav (2006),2006
827503,Hokkabaz (2006),2006
827507,Inheritance (2006),2006
827517,Reprise (2006),2006
828154,The Pervert's Guide to Cinema (2006),2006
828158,The Take (2007),2007
829176,Gallowwalkers (2012),2012
829482,Superbad (2007),2007
830515,Quantum of Solace (2008),2008
830558,The Girl Next Door (2007),2007
830570,I Can't Think Straight (2008),2008
831299,I Really Hate My Job (2007),2007
831887,The Spirit (2008),2008
832266,"Definitely, Maybe (2008)",2008
834001,Underworld: Rise of the Lycans (2009),2009
834938,Padre Nuestro (2007),2007
835418,The Babymakers (2012),2012
836700,L'heure d'été (2008),2008
837106,Arn: Tempelriddaren (2007),2007
837562,Hotel Transylvania (2012),2012
838221,The Darjeeling Limited (2007),2007
838232,The Pink Panther 2 (2009),2009
838247,After.Life (2009),2009
838283,Step Brothers (2008),2008
839938,Out of the Blue (2006),2006
839980,Semi-Pro (2008),2008
840322,Forever Strong (2008),2008
840358,Everyday Sunshine: The Story of Fishbone (2010),2010
840361,The Town (2010),2010
841027,Magicians (2007),2007
841044,2 Days in Paris (2007),2007
841046,Walk Hard: The Dewey Cox Story (2007),2007
841150,Moon to (2007),2007
842926,The Kids Are All Right (2010),2010
842929,Paranoid Park (2007),2007
843302,Sakebi (2006),2006
844286,The Brothers Bloom (2008),2008
844319,Kaidan (2007),2007
844457,Nordwand (2008),2008
844471,Cloudy with a Chance of Meatballs (2009),2009
844479,The Collector (2009),2009
844708,The Last House on the Left (2009),2009
844993,Hoodwinked Too! Hood vs. Evil (2011),2011
845046,Son of Rambow (2007),2007
845439,Chaharshanbe-soori (2006),2006
847520,Scar (2007),2007
847825,The Speed of Thought (2011),2011
847880,Gruz 200 (2007),2007
848228,The Avengers (2012),2012
848537,Epic (2013),2013
848557,Diary of the Dead (2007),2007
850253,Battle in Seattle (2007),2007
850667,Faith Like Potatoes (2006),2006
851577,Ostrov (2006),2006
851578,Papurika (2006),2006
852713,The House Bunny (2008),2008
853112,Fuerza aérea sociedad anónima (2006),2006
853267,Vampire Diary (2007),2007
854678,Taxi to the Dark Side (2007),2007
855852,Kâbê (2008),2008
856288,À l'intérieur (2007),2007
857190,The Sweeney (2012),2012
857191,The Visitor (2007),2007
857265,Sleuth (2007),2007
857295,Timber Falls (2007),2007
858433,Diamond Dogs (2007),2007
858479,Smart People (2008),2008
858486,Terra (2007),2007
859163,The Mummy: Tomb of the Dragon Emperor (2008),2008
860507,Paris c'est joli (1974),1974
860866,Far North (2007),2007
860870,Touching Home (2008),2008
860906,Evangerion shin gekijôban: Ha (2009),2009
860907,Evangerion shin gekijôban: Kyu (2012),2012
861689,Blindness (2008),2008
861739,Tropa de Elite (2007),2007
862467,Valhalla Rising (2009),2009
862846,Sunshine Cleaning (2008),2008
862856,Trick 'r Treat (2007),2007
863010,Cosa raccomanda lei? (2006),2006
864761,The Duchess (2008),2008
865297,The Black Balloon (2008),2008
865496,Mon seung (2006),2006
865554,The Informers (2008),2008
865556,The Forbidden Kingdom (2008),2008
865559,My Life in Ruins (2009),2009
865561,6 Month Rule (2011),2011
866437,The Jane Austen Book Club (2007),2007
866439,Made of Honor (2008),2008
867271,Chile puede (2008),2008
867334,Jolene (2008),2008
869977,Naissance des pieuvres (2007),2007
869994,Paris (2008),2008
870089,Ciao (2008),2008
870090,Cidade dos Homens (2007),2007
870111,Frost/Nixon (2008),2008
870958,Seuseung-ui eunhye (2006),2006
870984,Antichrist (2009),2009
871426,Baby Mama (2008),2008
871510,Chak De India! (2007),2007
872224,Street Thief (2006),2006
872230,My Soul to Take (2010),2010
873886,Red State (2011),2011
874259,Big Bad Wolves (2006),2006
874271,Elsewhere (2009),2009
875034,Nine (2009),2009
875113,99 francs (2007),2007
875595,Kader (2006),2006
876294,The Zombie Diaries (2006),2006
876563,Gake no ue no Ponyo (2008),2008
878657,The Cellar Door (2007),2007
878804,The Blind Side (2009),2009
878835,Please Give (2010),2010
879843,Katyn (2007),2007
879870,Eat Pray Love (2010),2010
880502,Auf der anderen Seite (2007),2007
880570,The Ministers (2009),2009
880578,Untraceable (2008),2008
881320,Sanctum (2011),2011
881891,All About Steve (2009),2009
881929,Enjo-kôsai monogatari: shitagaru onna-tachi (2005),2005
882789,Mr. Right (2009),2009
882977,Snitch (2013),2013
883995,13 game sayawng (2006),2006
884173,Rhineland (2007),2007
884214,Wreckage (2010),2010
884328,The Mist (2007),2007
884335,Chrysalis (2007),2007
887883,Burn After Reading (2008),2008
887912,The Hurt Locker (2008),2008
887971,While She Was Out (2008),2008
889136,Kings (2007),2007
889573,The Switch (2010),2010
889583,Brüno (2009),2009
889665,Steak (2007),2007
890870,Saw IV (2007),2007
890885,Saturno contro (2007),2007
890888,Vollidiot (2007),2007
891527,Lions for Lambs (2007),2007
891592,Street Fighter: The Legend of Chun-Li (2009),2009
892109,Trailer Park of Terror (2008),2008
892255,Che: Part One (2008),2008
892318,Letters to Juliet (2010),2010
892332,Noodle (2007),2007
892767,Horsemen (2009),2009
892769,How to Train Your Dragon (2010),2010
892782,Monsters vs Aliens (2009),2009
892791,Shrek Forever After (2010),2010
892899,Outpost (2007),2007
893382,Shine a Light (2008),2008
893402,Franklyn (2008),2008
893412,From Prada to Nada (2011),2011
893507,Beynelmilel (2006),2006
893509,Blonde and Blonder (2008),2008
896031,The Loss of a Teardrop Diamond (2008),2008
896534,Deadgirl (2008),2008
896798,Cleaner (2007),2007
896872,The Whistleblower (2010),2010
896923,The City of Your Final Destination (2009),2009
897347,The Echo (2008),2008
898367,The Road (2009),2009
899106,Love Happens (2009),2009
900381,Putevoy obkhodchik (2007),2007
901476,Bride Wars (2009),2009
901481,Eichmann (2007),2007
901487,Joheunnom nabbeunnom isanghannom (2008),2008
901507,Rise of the Footsoldier (2007),2007
902952,Acolytes (2008),2008
902955,Barda (2007),2007
903624,The Hobbit: An Unexpected Journey (2012),2012
903627,Julia (2008),2008
904068,Sarang-ttawin piryo-eopseo (2006),2006
905372,The Thing (2011),2011
906108,Why Did I Get Married? (2007),2007
906665,Sukiyaki Western Django (2007),2007
907657,Once (2006),2006
910554,Frequently Asked Questions About Time Travel (2009),2009
910855,Cosas insignificantes (2008),2008
910905,In the Electric Mist (2009),2009
910936,Pineapple Express (2008),2008
910970,WALL·E (2008),2008
912583,For the Bible Tells Me So (2007),2007
912593,No End in Sight (2007),2007
912597,L: Change the World (2008),2008
913354,Armored (2009),2009
913425,Los abrazos rotos (2009),2009
913446,Zhara (2006),2006
913968,Tau ming chong (2007),2007
914797,Bottle Shock (2008),2008
914798,The Boy in the Striped Pyjamas (2008),2008
914863,Unthinkable (2010),2010
918927,Doubt (2008),2008
920458,Flammen & Citronen (2008),2008
920459,De gelukkige huisvrouw (2010),2010
920460,Gitmek: Benim Marlon ve Brandom (2008),2008
920473,Un baiser s'il vous plaît (2007),2007
920739,Lekcja bialoruskiego (2006),2006
922547,Parasomnia (2008),2008
923600,Baghead (2008),2008
923752,The King of Kong (2007),2007
924129,Crossing Over (2009),2009
926084,Harry Potter and the Deathly Hallows: Part 1 (2010),2010
926110,Missionary Man (2007),2007
926129,Prom Night (2008),2008
926380,The Boys Are Back (2009),2009
926759,Le premier jour du reste de ta vie (2008),2008
926762,Loft (2008),2008
929412,Caos calmo (2008),2008
929425,Gomorra (2008),2008
929632,Precious (2009),2009
930085,Olè (2006),2006
935075,Rabbit Hole (2010),2010
936501,Taken (2008),2008
937231,Muoi (2007),2007
938283,The Last Airbender (2010),2010
938305,Freaky Deaky (2012),2012
938330,Silent Hill: Revelation 3D (2012),2012
938341,Tôkyô sonata (2008),2008
939684,The Workshop (2007),2007
940656,Arthur et la guerre des deux mondes (2010),2010
940657,Arthur et la vengeance de Maltazard (2009),2009
940709,Cheung Gong 7 hou (2008),2008
942384,Shelter (2007),2007
942385,Tropic Thunder (2008),2008
944101,Good Dick (2008),2008
944835,Salt (2010),2010
945513,Source Code (2011),2011
947798,Black Swan (2010),2010
947802,Lakeview Terrace (2008),2008
947810,Green Zone (2010),2010
948470,The Amazing Spider-Man (2012),2012
948532,Moordwijven (2007),2007
948547,Winged Creatures (2008),2008
949731,The Happening (2008),2008
949751,Maskeli besler: Irak (2007),2007
951288,En mand kommer hjem (2007),2007
951335,The New Daughter (2009),2009
952682,Shotgun Stories (2007),2007
953318,Ben X (2007),2007
953981,Always zoku san-chôme no yûhi (2007),2007
954544,The Vintner's Luck (2009),2009
954947,The Killer Inside Me (2010),2010
954981,Cass (2008),2008
954990,The Yellow Handkerchief (2008),2008
955308,Robin Hood (2010),2010
956038,Nights in Rodanthe (2008),2008
959329,Nine Dead (2010),2010
959337,Revolutionary Road (2008),2008
960144,You Don't Mess with the Zohan (2008),2008
960731,Bedtime Stories (2008),2008
960770,Holding Trevor (2007),2007
961097,Un monstre à Paris (2011),2011
961108,Fireflies in the Garden (2008),2008
961722,Cabin Fever 2: Spring Fever (2009),2009
961728,The Escapist (2008),2008
962711,The Objective (2008),2008
962726,High School Musical 3: Senior Year (2008),2008
962736,The Young Victoria (2009),2009
962774,O' Horten (2007),2007
963178,The International (2009),2009
963194,Repo! The Genetic Opera (2008),2008
963208,Where in the World Is Osama Bin Laden? (2008),2008
963292,Feast of the Assumption: The Otero Family Murders (2010),2010
963743,"Angus, Thongs and Perfect Snogging (2008)",2008
963794,The Ruins (2008),2008
963965,Dolan's Cadillac (2009),2009
963966,The Sorcerer's Apprentice (2010),2010
964517,The Fighter (2010),2010
964539,Pathology (2008),2008
964586,Skin (2008),2008
964587,St. Trinian's (2007),2007
968264,The Conspirator (2010),2010
969268,Geu nom moksori (2007),2007
969269,San taam (2007),2007
969277,I Was a Swiss Banker (2007),2007
970179,Hugo (2011),2011
970411,City of Ember (2008),2008
970416,The Day the Earth Stood Still (2008),2008
970452,Solomon Kane (2009),2009
970468,Miss Pettigrew Lives for a Day (2008),2008
970866,Little Fockers (2010),2010
971209,A Perfect Getaway (2009),2009
972555,Exhibit A (2007),2007
972558,Obitaemyy ostrov (2008),2008
972883,Red (2008),2008
973844,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence (2007),2007
974014,Creation (2009),2009
974554,Elegy (2008),2008
974613,The Other Man (2008),2008
974661,17 Again (2009),2009
975645,Hitchcock (2012),2012
976039,Hip-Hop: Beyond Beats & Rhymes (2006),2006
976051,The Reader (2008),2008
976222,Bandslam (2009),2009
976238,Old Dogs (2009),2009
977214,Hero Wanted (2008),2008
977855,Fair Game (2010),2010
978649,Mutluluk (2007),2007
978759,Frozen River (2008),2008
978762,Mary and Max (2009),2009
978764,Sucker Punch (2011),2011
980970,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010),2010
981072,The Lucky Ones (2008),2008
981224,Midnight Movie (2008),2008
981227,Nick and Norah's Infinite Playlist (2008),2008
983193,The Adventures of Tintin (2011),2011
983213,Byôsoku 5 senchimêtoru (2007),2007
983991,1Beonga-ui gijeok (2007),2007
984155,Tres días (2008),2008
984167,Four Square Miles to Glory (2012),2012
984200,Incendiary (2008),2008
985047,Animal 2 (2008),2008
985058,Metropia (2009),2009
985636,Laaga Chunari Mein Daag: Journey of a Woman (2007),2007
985694,Machete (2010),2010
985699,Valkyrie (2008),2008
986233,Hunger (2008),2008
986263,Surrogates (2009),2009
986264,Taare Zameen Par (2007),2007
